,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,Lane_ID,Location
82,1904,5720,11188475509,8.823960000000001,354.704904,1966556.9306832,570758.8589880001,3.3528,1.2192,2,44.13260160000001,3,us-101
83,1904,5722,11188475511,8.820912000000002,357.152448,1966558.7667983996,570757.2545208,3.3528,1.2192,2,43.946064,3,us-101
84,1904,5741,11188475530,8.787384,381.78333599999996,1966577.3184504,570741.041904,3.3528,1.2192,2,53.56920960000001,3,us-101
85,1904,5750,11188475539,8.781288,394.383768,1966586.799864,570732.7400664,3.3528,1.2192,2,49.48732800000001,3,us-101
86,1904,5758,11188475547,8.805672000000003,405.941784,1966595.5055616,570725.1139704001,3.3528,1.2192,2,54.370224,3,us-101
87,1904,5759,11188475548,8.811767999999999,407.465784,1966596.6653256,570724.0980720001,3.3528,1.2192,2,54.34827840000001,3,us-101
88,1904,5780,11188475569,8.875776,438.817512,1966620.2111256,570703.4878008,3.3528,1.2192,2,51.74772479999999,3,us-101
89,1904,5785,11188475574,8.872728,446.2180560000001,1966625.7694583999,570698.6033808001,3.3528,1.2192,2,54.44703360000001,3,us-101
90,1904,5790,11188475579,8.860536,453.841104,1966631.5079280003,570693.5763144001,3.3528,1.2192,2,54.864,3,us-101
91,1904,5792,11188475581,8.854439999999999,456.889104,1966633.8009384,570691.5679872001,3.3528,1.2192,2,54.88594560000001,3,us-101
92,1904,5796,11188475585,8.845296000000003,462.97596,1966638.3790343998,570687.5510280001,3.3528,1.2192,2,53.92033920000001,3,us-101
93,1904,5800,11188475589,8.830055999999999,468.93175199999996,1966642.857156,570683.6346528,3.3528,1.2192,2,53.54726400000001,3,us-101
94,1904,5813,11188475602,8.86968,487.545888,1966656.9303816003,570671.3548704,3.3528,1.2192,2,49.39954560000001,3,us-101
95,1904,5825,11188475614,8.872728,504.10262400000005,1966669.3607352,570660.5661696,3.3528,1.2192,2,50.74920000000001,3,us-101
96,1904,5826,11188475615,8.851392,505.516896,1966670.3964456003,570659.6673144001,3.3528,1.2192,2,50.28834240000001,3,us-101
97,1904,5834,11188475623,8.680703999999999,516.489696,1966678.683348,570652.4749488,3.3528,1.2192,2,49.37760000000001,3,us-101
98,1904,5837,11188475626,8.616696000000001,520.604496,1966681.7910888,570649.7777736,3.3528,1.2192,2,49.3666272,3,us-101
99,1904,5845,11188475634,8.567928,531.4035600000002,1966690.0779912,570642.585408,3.3528,1.2192,2,49.37760000000001,3,us-101
100,1904,5849,11188475638,8.592312000000002,536.8899600000002,1966694.2214424,570638.9893775999,3.3528,1.2192,2,49.37760000000001,3,us-101
101,1904,5857,11188475646,8.634984,548.051736,1966702.6354464001,570631.7031336001,3.3528,1.2192,2,53.689910399999995,3,us-101
102,1904,5870,11188475659,8.613648000000001,565.135776,1966715.5141608003,570620.5090488001,3.3528,1.2192,2,43.7485536,3,us-101
103,1904,5887,11188475676,8.708136,585.502512,1966730.9772744,570607.0722455999,3.3528,1.2192,2,38.3718816,3,us-101
104,1904,5893,11188475682,8.951976,592.528152,1966736.1747240003,570602.3466264001,3.3528,1.2192,2,45.1201536,3,us-101
105,1904,5895,11188475684,9.116568,595.039704,1966737.9785304002,570600.5995128,3.3528,1.2192,2,45.1420992,3,us-101
106,1904,5902,11188475691,9.393936,603.110808,1966744.0525848,570595.0972632,3.3528,1.2192,2,36.736934399999996,3,us-101
107,1904,5903,11188475692,9.378696000000001,604.1136,1966744.8892608,570594.4337135999,3.3528,1.2192,2,37.17584640000001,3,us-101
108,1904,5904,11188475693,9.366503999999999,605.168208,1966745.7241080003,570593.7695544001,3.3528,1.2192,2,38.0317248,3,us-101
,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,Lane_ID,Location
0,1929,5831,11188475620,12.765024000000002,370.566696,1966566.2572583999,570745.4453495999,4.7244,1.4935200000000002,2,38.4048,4,us-101
1,1929,5834,11188475623,12.761975999999999,373.76099999999997,1966568.667312,570743.3394864001,4.7244,1.4935200000000002,2,38.613283200000005,4,us-101
2,1929,5836,11188475625,12.734544,375.92812799999996,1966570.3004304,570741.9447215999,4.7244,1.4935200000000002,2,40.43476800000001,4,us-101
3,1929,5839,11188475628,12.719304,379.49733599999996,1966573.0021776003,570739.5950184,4.7244,1.4935200000000002,2,44.86777920000001,4,us-101
4,1929,5852,11188475641,12.899136,395.60601600000007,1966584.998496,570728.8471608001,4.7244,1.4935200000000002,2,44.220384,4,us-101
5,1929,5864,11188475653,12.938760000000002,411.257496,1966596.8128488003,570718.4979816,4.7244,1.4935200000000002,2,49.289817600000006,4,us-101
6,1929,5871,11188475660,12.972288,420.86174400000004,1966604.03478,570712.1715528001,4.7244,1.4935200000000002,2,49.3446816,4,us-101
7,1929,5878,11188475667,13.002768,430.715928,1966611.4517832,570705.6747408,4.7244,1.4935200000000002,2,51.65994240000001,4,us-101
8,1929,5884,11188475673,13.002768,439.509408,1966618.0141272,570699.9262128,4.7244,1.4935200000000002,2,53.5362912,4,us-101
9,1929,5887,11188475676,12.987528,443.95644000000004,1966621.3522968,570697.0083624001,4.7244,1.4935200000000002,2,53.93131200000001,4,us-101
10,1929,5890,11188475679,12.98448,448.516248,1966624.78404,570693.9957192,4.7244,1.4935200000000002,2,54.8749728,4,us-101
11,1929,5893,11188475682,12.975336,453.08215199999995,1966628.2166976002,570690.9888672,4.7244,1.4935200000000002,2,55.2699936,4,us-101
12,1929,5894,11188475683,12.96924,454.618344,1966629.3767663997,570689.9790648001,4.7244,1.4935200000000002,2,55.88447040000001,4,us-101
13,1929,5895,11188475684,12.963144000000002,456.17892000000006,1966630.5517704,570688.9503647999,4.7244,1.4935200000000002,2,56.7622944,4,us-101
14,1929,5900,11188475689,12.84732,464.36280000000005,1966636.7763959998,570683.6322144,4.7244,1.4935200000000002,2,60.15288960000001,4,us-101
15,1929,5908,11188475697,12.6492,477.886776,1966647.1597128003,570674.8234944,4.7244,1.4935200000000002,2,62.7205248,4,us-101
16,1929,5925,11188475714,12.630912,507.626112,1966669.434192,570655.4531496,4.7244,1.4935200000000002,2,64.4761728,4,us-101
17,1929,5929,11188475718,12.521184,514.724904,1966674.8087304002,570650.7881856001,4.7244,1.4935200000000002,2,63.5983488,4,us-101
18,1929,5932,11188475721,12.441936,519.9613680000001,1966678.7568048,570647.3619288,4.7244,1.4935200000000002,2,62.1718848,4,us-101
19,1929,5946,11188475735,12.444984,543.6138480000002,1966696.8183384,570631.6781400001,4.7244,1.4935200000000002,2,63.1813824,4,us-101
20,1929,5952,11188475741,12.45108,553.8703680000001,1966704.4968599998,570625.0216128001,4.7244,1.4935200000000002,2,60.3284544,4,us-101
21,1929,5954,11188475743,12.444984,557.2231680000001,1966707.0288336,570622.8240048001,4.7244,1.4935200000000002,2,60.3504,4,us-101
22,1929,5982,11188475771,13.082016,603.00108,1966741.6251576,570592.316268,4.7244,1.4935200000000002,2,45.976032,4,us-101
23,1929,5985,11188475774,13.042392,606.8507040000002,1966744.6935792,570589.8668952001,4.7244,1.4935200000000002,2,45.701712,4,us-101
24,1929,5990,11188475779,12.963144000000002,612.992424,1966749.5011896002,570586.048056,4.7244,1.4935200000000002,2,43.7485536,4,us-101
25,1929,5992,11188475781,12.947904,615.415584,1966751.3961312003,570584.5237512001,4.7244,1.4935200000000002,2,42.3769536,4,us-101
26,1929,6006,11188475795,12.792456,630.1587599999999,1966763.0577792,570575.2526495999,4.7244,1.4935200000000002,2,34.465564799999996,4,us-101
27,1929,6008,11188475797,12.786360000000002,632.0424240000001,1966764.533316,570574.0852656,4.7244,1.4935200000000002,2,33.3353664,4,us-101
28,1929,6018,11188475807,12.786360000000002,641.189472,1966771.6881912,570568.3912968,4.7244,1.4935200000000002,2,32.589216,4,us-101
29,1924,5836,11188475625,5.251704,383.5146,1966580.9480088004,570742.562856,4.8768,1.79832,2,39.8093184,2,us-101
30,1924,5840,11188475629,5.279136,387.836664,1966584.1794983998,570739.694688,4.8768,1.79832,2,38.4048,2,us-101
31,1924,5846,11188475635,5.279136,394.2374640000001,1966588.994424,570735.4768656,4.8768,1.79832,2,38.4048,2,us-101
32,1924,5862,11188475651,5.321808000000001,411.73908,1966602.1776336003,570723.9286032,4.8768,1.79832,2,43.781471999999994,2,us-101
33,1924,5888,11188475677,5.370576000000002,444.843408,1966627.0538856003,570702.1375368,4.8768,1.79832,2,49.37760000000001,2,us-101
34,1924,5890,11188475679,5.367528,447.586608,1966629.1173816002,570700.3300727999,4.8768,1.79832,2,49.37760000000001,2,us-101
35,1924,5913,11188475702,5.446776000000002,479.2218,1966652.8844664,570679.3939704001,4.8768,1.79832,2,50.5187712,2,us-101
36,1924,5922,11188475711,5.675376000000001,491.660688,1966662.1317936003,570671.0726255999,4.8768,1.79832,2,49.37760000000001,2,us-101
37,1924,5926,11188475715,5.678424,497.147088,1966666.2752448,570667.4765952,4.8768,1.79832,2,49.37760000000001,2,us-101
38,1924,5928,11188475717,5.681472,499.884192,1966668.3469704,570665.6785800001,4.8768,1.79832,2,49.5312192,2,us-101
39,1924,5933,11188475722,5.632704,506.894592,1966673.561184,570661.1532144,4.8768,1.79832,2,50.89184640000001,2,us-101
40,1924,5953,11188475742,5.385816000000001,534.3113519999999,1966694.3589072,570643.1026535999,4.8768,1.79832,2,49.37760000000001,2,us-101
41,1924,5971,11188475760,5.443728,559.0275839999999,1966712.9922456003,570626.9138112001,4.8768,1.79832,2,47.8633536,2,us-101
42,1924,5984,11188475773,5.7851040000000005,576.367656,1966725.8794944,570615.2308272001,4.8768,1.79832,2,48.7960416,2,us-101
43,1924,5996,11188475785,5.7759599999999995,591.3455280000001,1966737.3293064,570605.530872,4.8768,1.79832,2,47.0952576,2,us-101
44,1924,5998,11188475787,5.9375040000000014,593.9820480000002,1966739.2285152,570603.7075584001,4.8768,1.79832,2,47.3366592,2,us-101
45,1924,6006,11188475795,6.678167999999999,603.91548,1966746.4382544,570596.6529624001,4.8768,1.79832,2,41.26870080000001,2,us-101
46,1924,6011,11188475800,7.150608000000001,609.79812,1966750.701492,570592.5686424001,4.8768,1.79832,2,41.5101024,2,us-101
47,1924,6015,11188475804,7.159752,614.318304,1966754.2018152003,570589.7041320001,4.8768,1.79832,2,41.0492448,2,us-101
48,1924,6018,11188475807,7.123176000000001,617.741208,1966756.8776544,570587.5677888,4.8768,1.79832,2,40.1275296,2,us-101
49,1924,6021,11188475810,7.0805039999999995,620.9934240000001,1966759.4196864,570585.5518416,4.8768,1.79832,2,38.48160960000001,2,us-101
50,1924,6030,11188475819,7.001256,630.5001360000001,1966766.9320919998,570579.5731896,4.8768,1.79832,2,38.25118079999999,2,us-101
51,1933,5837,11188475626,8.958072000000003,367.201704,1966566.233484,570750.5269751999,3.9624,1.4935200000000002,2,44.4727584,3,us-101
52,1933,5844,11188475633,8.94588,376.522488,1966573.2539424,570744.3943992001,3.9624,1.4935200000000002,2,50.47488000000001,3,us-101
53,1933,5847,11188475636,8.942832000000003,380.798832,1966576.4729352002,570741.5771328,3.9624,1.4935200000000002,2,51.517296,3,us-101
54,1933,5849,11188475638,8.936736,383.663952,1966578.6315288,570739.6910304001,3.9624,1.4935200000000002,2,51.0015744,3,us-101
55,1933,5856,11188475645,8.936736,393.323064,1966585.8967416,570733.3283303999,3.9624,1.4935200000000002,2,49.37760000000001,3,us-101
56,1933,5858,11188475647,8.933688,396.0662640000001,1966587.9602376004,570731.5208664001,3.9624,1.4935200000000002,2,49.1800896,3,us-101
57,1933,5863,11188475652,8.948928,402.893784,1966593.1186728003,570727.0019015999,3.9624,1.4935200000000002,2,49.37760000000001,3,us-101
58,1933,5873,11188475662,8.994648000000002,416.609784,1966603.4361528,570717.9639719999,3.9624,1.4935200000000002,2,49.37760000000001,3,us-101
59,1933,5874,11188475663,8.997696000000001,417.981384,1966604.4679008003,570717.0602399999,3.9624,1.4935200000000002,2,49.37760000000001,3,us-101
60,1933,5878,11188475667,9.015984,423.467784,1966608.5948928003,570713.445312,3.9624,1.4935200000000002,2,49.37760000000001,3,us-101
61,1933,5902,11188475691,9.006839999999999,456.94092000000006,1966633.7347968,570691.4229024,3.9624,1.4935200000000002,2,53.54726400000001,3,us-101
62,1933,5907,11188475696,8.9916,464.51215199999996,1966639.4321184,570686.4321071999,3.9624,1.4935200000000002,2,54.88594560000001,3,us-101
63,1933,5926,11188475715,9.2202,494.013744,1966661.5807152,570666.8608992001,3.9624,1.4935200000000002,2,57.70595520000001,3,us-101
64,1933,5946,11188475735,10.344912,527.032728,1966685.5764,570644.1133704003,3.9624,1.4935200000000002,2,56.411164799999995,3,us-101
65,1933,5962,11188475751,11.228832000000002,553.41012,1966704.9519264,570626.2435560001,3.9624,1.4935200000000002,2,60.39429120000001,4,us-101
66,1933,5976,11188475765,11.527536,576.0384720000002,1966721.8698504,570611.1077976,3.9624,1.4935200000000002,2,56.0490624,4,us-101
67,1933,5985,11188475774,12.127991999999999,588.931512,1966731.3759528,570602.2521384001,3.9624,1.4935200000000002,2,51.79161600000001,4,us-101
68,1933,5991,11188475780,12.990576,597.435432,1966737.3168096,570596.0805479999,3.9624,1.4935200000000002,2,47.709734399999995,4,us-101
69,1933,5994,11188475783,13.115544000000002,601.193616,1966740.0975,570593.5574135999,3.9624,1.4935200000000002,2,42.46473600000001,4,us-101
70,1933,5998,11188475787,13.051536,605.747328,1966743.8486736,570590.5444655999,3.9624,1.4935200000000002,2,40.654224,4,us-101
71,1933,6002,11188475791,12.978384,610.0937759999999,1966747.2474983998,570587.864664,3.9624,1.4935200000000002,2,38.3718816,4,us-101
72,1933,6011,11188475800,12.865608000000002,619.6919280000001,1966754.759904,570581.886012,3.9624,1.4935200000000002,2,38.4048,4,us-101
73,1933,6019,11188475808,12.77112,627.823992,1966761.2064240002,570576.7562279999,3.9624,1.4935200000000002,2,32.073494399999994,4,us-101
74,1933,6029,11188475818,12.768072,636.916176,1966768.3542888,570571.0677455999,3.9624,1.4935200000000002,2,32.9184,4,us-101
,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,Lane_ID,Location
0,2172,6531,11188476320,16.453104,401.05888799999997,1966586.7824904,570722.5661472001,4.572,1.95072,2,56.11489920000001,5,us-101
1,2172,6533,11188476322,16.483584,404.2806240000001,1966589.2126608002,570720.4109064001,4.572,1.95072,2,59.7249504,5,us-101
2,2172,6545,11188476334,16.71828,424.056048,1966603.979916,570707.2536048001,4.572,1.95072,2,54.918864000000006,5,us-101
3,2172,6546,11188476335,16.721328,425.57395199999996,1966605.1284024,570706.2502031999,4.572,1.95072,2,54.82010880000001,5,us-101
4,2172,6551,11188476340,16.745712,433.221384,1966610.8601663997,570701.2292328001,4.572,1.95072,2,55.719878400000006,5,us-101
5,2172,6562,11188476351,16.715232,450.046344,1966623.4700472,570690.182976,4.572,1.95072,2,54.864,5,us-101
6,2172,6563,11188476352,16.712184,451.570344,1966624.6164,570689.1786600001,4.572,1.95072,2,54.864,5,us-101
7,2172,6564,11188476353,16.709135999999997,453.094344,1966625.7630576,570688.1746488,4.572,1.95072,2,54.864,5,us-101
8,2172,6569,11188476358,16.693896000000002,460.714344,1966631.4948216004,570683.1533736,4.572,1.95072,2,54.864,5,us-101
9,2172,6580,11188476369,16.620744000000002,477.57588,1966644.3186720002,570672.0303071999,4.572,1.95072,2,57.1353696,5,us-101
10,2172,6582,11188476371,16.608552000000003,480.72446400000007,1966646.7244584,570669.9588864001,4.572,1.95072,2,55.13831999999999,5,us-101
11,2172,6584,11188476373,16.590264,483.69321600000006,1966648.9772352,570668.0307215999,4.572,1.95072,2,51.64896960000001,5,us-101
12,2172,6591,11188476380,16.571976,493.32794400000006,1966656.2558592,570661.7454408001,4.572,1.95072,2,49.37760000000001,5,us-101
13,2172,6592,11188476381,16.575024000000006,494.69954400000006,1966657.2915696003,570660.8462808001,4.572,1.95072,2,49.37760000000001,5,us-101
14,2172,6601,11188476390,16.526256,507.46152000000006,1966666.7220816002,570652.6547808001,4.572,1.95072,2,50.826009600000006,5,us-101
15,2172,6609,11188476398,16.349472000000002,518.4343200000002,1966675.0162992,570645.46272,4.572,1.95072,2,49.3666272,5,us-101
16,2172,6617,11188476406,16.254984,529.059648,1966683.3032016,570638.2703544,4.572,1.95072,2,48.74117760000001,5,us-101
17,2172,6635,11188476424,16.300704,553.7911200000002,1966701.9039264,570622.1723424001,4.572,1.95072,2,49.6299744,5,us-101
18,2172,6645,11188476434,16.331184,567.9033599999999,1966712.5259016003,570612.8762472001,4.572,1.95072,2,50.826009600000006,5,us-101
19,2172,6646,11188476435,16.334232000000004,569.314584,1966713.5890440003,570611.946912,4.572,1.95072,2,50.826009600000006,5,us-101
20,2172,6659,11188476448,16.544544000000002,587.18196,1966727.177028,570600.0206976,4.572,1.95072,2,47.457359999999994,5,us-101
21,2172,6660,11188476449,16.504920000000002,588.501744,1966728.2142624,570599.1952992,4.572,1.95072,2,46.7880192,5,us-101
